date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-11-22,荷属安的列斯,,,,,,1682,0,988,3
2020-11-22,圣马丁,,,,,,996,0,890,25
2020-11-22,钻石公主号邮轮,,,,,,712,0,653,13
2020-11-22,安道尔,AD,,,,,6207,0,5290,76
2020-11-22,阿联酋,AE,,,,,157785,0,148080,548
2020-11-22,阿富汗,AF,,,,,44503,0,35422,1675
2020-11-22,安提瓜和巴布达,AG,,,,,139,0,128,4
2020-11-22,安圭拉,AI,,,,,3,0,3,0
2020-11-22,阿尔巴尼亚,AL,,,,,32196,0,15469,685
2020-11-22,亚美尼亚,AM,,,,,124839,0,92829,1931
2020-11-22,安哥拉,AO,,,,,14413,0,7273,336
2020-11-22,阿根廷,AR,,,,,1366182,0,1187053,36902
2020-11-22,奥地利,AT,,,,,241962,0,162751,2328
2020-11-22,澳大利亚,AU,,,,,27819,0,25522,907
2020-11-22,阿鲁巴,AW,,,,,4724,0,4588,45
2020-11-22,阿塞拜疆,AZ,,,,,89898,0,62243,1107
2020-11-22,波黑,BA,,,,,79309,0,43793,2246
2020-11-22,巴巴多斯,BB,,,,,255,0,241,7
2020-11-22,孟加拉国,BD,,,,,445281,0,360352,6350
2020-11-22,比利时,BE,,,,,553680,0,35281,15352
2020-11-22,布基纳法索,BF,,,,,2703,0,2521,68
2020-11-22,保加利亚,BG,,,,,120697,0,35752,2820
2020-11-22,巴林,BH,,,,,85591,0,83617,338
2020-11-22,布隆迪,BI,,,,,656,0,575,1
2020-11-22,贝宁,BJ,,,,,2916,0,2579,43
2020-11-22,圣巴泰勒米,BL,,,,,127,0,94,0
2020-11-22,百慕大,BM,,,,,227,0,200,9
2020-11-22,文莱,BN,,,,,148,0,145,3
2020-11-22,玻利维亚,BO,,,,,143922,0,119180,8904
2020-11-22,巴西,BR,,,,,6052786,0,5429158,169016
2020-11-22,巴哈马,BS,,,,,7395,0,5628,163
2020-11-22,不丹,BT,,,,,378,0,358,0
2020-11-22,博茨瓦纳,BW,,,,,9594,0,7296,31
2020-11-22,白俄罗斯,BY,,,,,122435,0,102113,1089
2020-11-22,伯利兹,BZ,,,,,5056,0,2760,107
2020-11-22,加拿大,CA,,,,,325711,0,260398,11406
2020-11-22,刚果（金）,CD,,,,,12180,0,11300,327
2020-11-22,中非,CF,,,,,4911,0,1924,63
2020-11-22,刚果（布）,CG,,,,,5632,0,3887,93
2020-11-22,瑞士,CH,,,,,290601,0,180700,4031
2020-11-22,科特迪瓦,CI,,,,,21126,0,20777,129
2020-11-22,智利,CL,,,,,539143,0,514584,15030
2020-11-22,喀麦隆,CM,,,,,23528,0,22177,435
2020-11-22,中国,CN,,,,,92648,0,87321,4749
2020-11-22,中国,CN,北京市,110000,,,949,0,936,9
2020-11-22,中国,CN,北京市,110000,未公布来源,1100xx,5,0,728,9
2020-11-22,中国,CN,北京市,110000,外地来京,1100xy,26,0,2,0
2020-11-22,中国,CN,北京市,110000,境外输入,1100y0,190,0,182,0
2020-11-22,中国,CN,北京市,110000,东城区,110101,19,0,0,0
2020-11-22,中国,CN,北京市,110000,西城区,110102,59,0,2,0
2020-11-22,中国,CN,北京市,110000,朝阳区,110105,77,0,1,0
2020-11-22,中国,CN,北京市,110000,丰台区,110106,273,0,3,0
2020-11-22,中国,CN,北京市,110000,石景山区,110107,15,0,1,0
2020-11-22,中国,CN,北京市,110000,海淀区,110108,82,0,0,0
2020-11-22,中国,CN,北京市,110000,门头沟区,110109,5,0,0,0
2020-11-22,中国,CN,北京市,110000,房山区,110111,19,0,0,0
2020-11-22,中国,CN,北京市,110000,通州区,110112,20,0,0,0
