date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-05-29,钻石公主号邮轮,,,,,,712,0,653,13
2020-05-29,圣马丁,,,,,,77,0,60,15
2020-05-29,荷属安的列斯,,,,,,18,0,14,1
2020-05-29,安道尔,AD,,,,,763,0,676,51
2020-05-29,阿联酋,AE,,,,,33170,0,17097,260
2020-05-29,阿富汗,AF,,,,,13659,0,1259,246
2020-05-29,安提瓜和巴布达,AG,,,,,25,0,19,3
2020-05-29,安圭拉,AI,,,,,3,0,3,0
2020-05-29,阿尔巴尼亚,AL,,,,,1099,0,851,33
2020-05-29,亚美尼亚,AM,,,,,8676,0,3297,120
2020-05-29,安哥拉,AO,,,,,74,0,18,4
2020-05-29,阿根廷,AR,,,,,14702,0,4788,510
2020-05-29,奥地利,AT,,,,,16655,0,15347,668
2020-05-29,澳大利亚,AU,,,,,7173,0,6582,103
2020-05-29,阿鲁巴,AW,,,,,101,0,98,3
2020-05-29,阿塞拜疆,AZ,,,,,4989,0,3125,58
2020-05-29,波黑,BA,,,,,2485,0,1803,153
2020-05-29,巴巴多斯,BB,,,,,92,0,70,7
2020-05-29,孟加拉国,BD,,,,,42844,0,9015,582
2020-05-29,比利时,BE,,,,,58061,0,15682,9430
2020-05-29,布基纳法索,BF,,,,,847,0,719,53
2020-05-29,保加利亚,BG,,,,,2485,0,1016,136
2020-05-29,巴林,BH,,,,,10352,0,5491,15
2020-05-29,布隆迪,BI,,,,,42,0,20,1
2020-05-29,贝宁,BJ,,,,,224,0,136,3
2020-05-29,圣巴泰勒米,BL,,,,,6,0,6,0
2020-05-29,百慕大,BM,,,,,140,0,92,9
2020-05-29,文莱,BN,,,,,141,0,137,2
2020-05-29,玻利维亚,BO,,,,,8387,0,738,293
2020-05-29,巴西,BR,,,,,438812,0,193181,26991
2020-05-29,巴哈马,BS,,,,,101,0,47,11
2020-05-29,不丹,BT,,,,,31,0,6,0
2020-05-29,博茨瓦纳,BW,,,,,35,0,20,1
2020-05-29,白俄罗斯,BY,,,,,40764,0,17390,224
2020-05-29,伯利兹,BZ,,,,,18,0,16,2
2020-05-29,加拿大,CA,,,,,88512,0,46840,6877
2020-05-29,刚果（金）,CD,,,,,2833,0,400,69
2020-05-29,中非,CF,,,,,755,0,23,1
2020-05-29,刚果（布）,CG,,,,,571,0,161,19
2020-05-29,瑞士,CH,,,,,30828,0,28300,1919
2020-05-29,科特迪瓦,CI,,,,,2641,0,1326,32
2020-05-29,智利,CL,,,,,86943,0,36150,890
2020-05-29,喀麦隆,CM,,,,,5436,0,1996,175
2020-05-29,中国,CN,,,,,84561,5,79800,4645
2020-05-29,中国,CN,北京市,110000,,,593,0,581,9
2020-05-29,中国,CN,北京市,110000,未公布来源,1100xx,0,0,389,9
2020-05-29,中国,CN,北京市,110000,外地来京,1100xy,25,0,2,0
2020-05-29,中国,CN,北京市,110000,境外输入,1100y0,174,0,172,0
2020-05-29,中国,CN,北京市,110000,东城区,110101,14,0,0,0
2020-05-29,中国,CN,北京市,110000,西城区,110102,53,0,0,0
2020-05-29,中国,CN,北京市,110000,朝阳区,110105,75,0,0,0
2020-05-29,中国,CN,北京市,110000,丰台区,110106,43,0,0,0
2020-05-29,中国,CN,北京市,110000,石景山区,110107,14,0,1,0
2020-05-29,中国,CN,北京市,110000,海淀区,110108,64,0,0,0
2020-05-29,中国,CN,北京市,110000,门头沟区,110109,3,0,0,0
2020-05-29,中国,CN,北京市,110000,房山区,110111,16,0,0,0
2020-05-29,中国,CN,北京市,110000,通州区,110112,19,0,0,0
2020-05-29,中国,CN,北京市,110000,顺义区,110113,10,0,0,0
2020-05-29,中国,CN,北京市,110000,昌平区,110114,29,0,1,0
2020-05-29,中国,CN,北京市,110000,大兴区,110115,39,0,16,0
2020-05-29,中国,CN,北京市,110000,怀柔区,110116,7,0,0,0
2020-05-29,中国,CN,北京市,110000,平谷区,110117,0,0,0,0
2020-05-29,中国,CN,北京市,110000,密云区,110118,7,0,0,0
2020-05-29,中国,CN,北京市,110000,延庆区,110119,1,0,0,0
2020-05-29,中国,CN,天津市,120000,,,192,0,188,3
2020-05-29,中国,CN,天津市,120000,外地来津,1200xy,6,0,6,0
2020-05-29,中国,CN,天津市,120000,境外输入,1200y0,56,0,55,0
2020-05-29,中国,CN,天津市,120000,和平区,120101,6,0,6,0
2020-05-29,中国,CN,天津市,120000,河东区,120102,15,0,14,1
2020-05-29,中国,CN,天津市,120000,河西区,120103,4,0,4,0
2020-05-29,中国,CN,天津市,120000,南开区,120104,6,0,6,0
2020-05-29,中国,CN,天津市,120000,河北区,120105,12,0,12,0
2020-05-29,中国,CN,天津市,120000,红桥区,120106,2,0,2,0
2020-05-29,中国,CN,天津市,120000,东丽区,120110,4,0,4,0
2020-05-29,中国,CN,天津市,120000,西青区,120111,4,0,4,0
2020-05-29,中国,CN,天津市,120000,津南区,120112,2,0,2,0
2020-05-29,中国,CN,天津市,120000,北辰区,120113,6,0,6,0
2020-05-29,中国,CN,天津市,120000,武清区,120114,2,0,2,0
2020-05-29,中国,CN,天津市,120000,宝坻区,120115,60,0,58,2
2020-05-29,中国,CN,天津市,120000,滨海新区,120116,3,0,3,0
2020-05-29,中国,CN,天津市,120000,宁河区,120117,4,0,4,0
2020-05-29,中国,CN,天津市,120000,静海区,120118,0,0,0,0
2020-05-29,中国,CN,天津市,120000,蓟州区,120119,0,0,0,0
2020-05-29,中国,CN,河北省,130000,,,328,0,322,6
2020-05-29,中国,CN,河北省,130000,境外输入,1300y0,10,0,10,0
2020-05-29,中国,CN,河北省,130000,石家庄市,130100,29,0,29,0
2020-05-29,中国,CN,河北省,130000,唐山市,130200,58,0,57,1
2020-05-29,中国,CN,河北省,130000,秦皇岛市,130300,10,0,9,1
2020-05-29,中国,CN,河北省,130000,邯郸市,130400,32,0,32,0
2020-05-29,中国,CN,河北省,130000,邢台市,130500,23,0,22,1
2020-05-29,中国,CN,河北省,130000,保定市,130600,32,0,32,0
2020-05-29,中国,CN,河北省,130000,张家口市,130700,41,0,41,0
2020-05-29,中国,CN,河北省,130000,承德市,130800,7,0,7,0
2020-05-29,中国,CN,河北省,130000,沧州市,130900,48,0,45,3
2020-05-29,中国,CN,河北省,130000,廊坊市,131000,30,0,30,0
2020-05-29,中国,CN,河北省,130000,衡水市,131100,8,0,8,0
2020-05-29,中国,CN,山西省,140000,,,198,0,198,0
2020-05-29,中国,CN,山西省,140000,境外输入,1400y0,64,0,64,0
2020-05-29,中国,CN,山西省,140000,太原市,140100,21,0,21,0
2020-05-29,中国,CN,山西省,140000,大同市,140200,12,0,12,0
2020-05-29,中国,CN,山西省,140000,阳泉市,140300,4,0,4,0
2020-05-29,中国,CN,山西省,140000,长治市,140400,8,0,8,0
2020-05-29,中国,CN,山西省,140000,晋城市,140500,10,0,10,0
2020-05-29,中国,CN,山西省,140000,朔州市,140600,8,0,8,0
2020-05-29,中国,CN,山西省,140000,晋中市,140700,37,0,37,0
2020-05-29,中国,CN,山西省,140000,运城市,140800,19,0,19,0
2020-05-29,中国,CN,山西省,140000,忻州市,140900,7,0,7,0
2020-05-29,中国,CN,山西省,140000,临汾市,141000,2,0,2,0
2020-05-29,中国,CN,山西省,140000,吕梁市,141100,6,0,6,0
2020-05-29,中国,CN,内蒙古自治区,150000,,,232,0,205,1
2020-05-29,中国,CN,内蒙古自治区,150000,境外输入,1500y0,155,0,129,0
2020-05-29,中国,CN,内蒙古自治区,150000,呼和浩特市,150100,7,0,7,0
2020-05-29,中国,CN,内蒙古自治区,150000,包头市,150200,11,0,11,0
2020-05-29,中国,CN,内蒙古自治区,150000,乌海市,150300,2,0,2,0
2020-05-29,中国,CN,内蒙古自治区,150000,赤峰市,150400,9,0,9,0
2020-05-29,中国,CN,内蒙古自治区,150000,通辽市,150500,7,0,7,0
2020-05-29,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,11,0,11,0
2020-05-29,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,9,0,9,0
2020-05-29,中国,CN,内蒙古自治区,150000,巴彦淖尔市,150800,8,0,7,1
2020-05-29,中国,CN,内蒙古自治区,150000,乌兰察布市,150900,3,0,3,0
2020-05-29,中国,CN,内蒙古自治区,150000,兴安盟,152200,1,0,1,0
2020-05-29,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,9,0,9,0
2020-05-29,中国,CN,内蒙古自治区,150000,阿拉善盟,152900,0,0,0,0
2020-05-29,中国,CN,辽宁省,210000,,,149,0,147,2
