date,countryCode,country,provinceCode,province,cityCode,city,confirmed,suspected,cured,dead
2020-04-29,CN,中国,460000,海南省,460300,三沙市,0,0,0,0
2020-04-29,CN,中国,460000,海南省,460400,儋州市,15,0,14,1
2020-04-29,CN,中国,460000,海南省,469001,五指山市,0,0,0,0
2020-04-29,CN,中国,460000,海南省,469002,琼海市,6,0,5,1
2020-04-29,CN,中国,460000,海南省,469005,文昌市,3,0,3,0
2020-04-29,CN,中国,460000,海南省,469006,万宁市,13,0,13,0
2020-04-29,CN,中国,460000,海南省,469007,东方市,3,0,2,1
2020-04-29,CN,中国,460000,海南省,469021,定安县,3,0,2,1
2020-04-29,CN,中国,460000,海南省,469022,屯昌县,0,0,0,0
2020-04-29,CN,中国,460000,海南省,469023,澄迈县,9,0,8,1
2020-04-29,CN,中国,460000,海南省,469024,临高县,6,0,6,0
2020-04-29,CN,中国,460000,海南省,469025,白沙黎族自治县,0,0,0,0
2020-04-29,CN,中国,460000,海南省,469026,昌江黎族自治县,7,0,7,0
2020-04-29,CN,中国,460000,海南省,469027,乐东黎族自治县,2,0,2,0
2020-04-29,CN,中国,460000,海南省,469028,陵水黎族自治县,4,0,4,0
2020-04-29,CN,中国,460000,海南省,469029,保亭黎族苗族自治县,3,0,3,0
2020-04-29,CN,中国,460000,海南省,469030,琼中黎族苗族自治县,1,0,1,0
2020-04-29,CN,中国,500000,重庆市,,,579,0,573,6
2020-04-29,CN,中国,500000,重庆市,400039,高新区,4,0,4,0
2020-04-29,CN,中国,500000,重庆市,401147,两江新区,17,0,17,0
2020-04-29,CN,中国,500000,重庆市,5000y0,境外输入,3,0,3,0
2020-04-29,CN,中国,500000,重庆市,500101,万州区,118,0,114,4
2020-04-29,CN,中国,500000,重庆市,500102,涪陵区,5,0,5,0
2020-04-29,CN,中国,500000,重庆市,500103,渝中区,20,0,20,0
2020-04-29,CN,中国,500000,重庆市,500104,大渡口区,7,0,7,0
2020-04-29,CN,中国,500000,重庆市,500105,江北区,28,0,28,0
2020-04-29,CN,中国,500000,重庆市,500106,沙坪坝区,9,0,9,0
2020-04-29,CN,中国,500000,重庆市,500107,九龙坡区,21,0,20,1
2020-04-29,CN,中国,500000,重庆市,500108,南岸区,15,0,15,0
2020-04-29,CN,中国,500000,重庆市,500109,北碚区,0,0,0,0
2020-04-29,CN,中国,500000,重庆市,500110,綦江区,23,0,23,0
2020-04-29,CN,中国,500000,重庆市,500111,大足区,14,0,14,0
2020-04-29,CN,中国,500000,重庆市,500112,渝北区,17,0,17,0
2020-04-29,CN,中国,500000,重庆市,500113,巴南区,6,0,6,0
2020-04-29,CN,中国,500000,重庆市,500114,黔江区,2,0,2,0
2020-04-29,CN,中国,500000,重庆市,500115,长寿区,22,0,22,0
2020-04-29,CN,中国,500000,重庆市,500116,江津区,4,0,4,0
2020-04-29,CN,中国,500000,重庆市,500117,合川区,23,0,23,0
2020-04-29,CN,中国,500000,重庆市,500118,永川区,5,0,5,0
2020-04-29,CN,中国,500000,重庆市,500119,南川区,0,0,0,0
2020-04-29,CN,中国,500000,重庆市,500120,璧山区,9,0,9,0
2020-04-29,CN,中国,500000,重庆市,500151,铜梁区,10,0,10,0
2020-04-29,CN,中国,500000,重庆市,500152,潼南区,18,0,18,0
2020-04-29,CN,中国,500000,重庆市,500153,荣昌区,9,0,9,0
2020-04-29,CN,中国,500000,重庆市,500154,开州区,21,0,20,1
2020-04-29,CN,中国,500000,重庆市,500155,梁平区,4,0,4,0
2020-04-29,CN,中国,500000,重庆市,500156,武隆区,1,0,1,0
2020-04-29,CN,中国,500000,重庆市,500229,城口县,2,0,2,0
2020-04-29,CN,中国,500000,重庆市,500230,丰都县,10,0,10,0
2020-04-29,CN,中国,500000,重庆市,500231,垫江县,20,0,20,0
2020-04-29,CN,中国,500000,重庆市,500233,忠县,21,0,21,0
2020-04-29,CN,中国,500000,重庆市,500235,云阳县,25,0,25,0
2020-04-29,CN,中国,500000,重庆市,500236,奉节县,22,0,22,0
2020-04-29,CN,中国,500000,重庆市,500237,巫山县,10,0,10,0
2020-04-29,CN,中国,500000,重庆市,500238,巫溪县,14,0,14,0
2020-04-29,CN,中国,500000,重庆市,500240,石柱土家族自治县,15,0,15,0
2020-04-29,CN,中国,500000,重庆市,500241,秀山土家族苗族自治县,1,0,1,0
2020-04-29,CN,中国,500000,重庆市,500242,酉阳土家族苗族自治县,1,0,1,0
2020-04-29,CN,中国,500000,重庆市,500243,彭水苗族土家族自治县,2,0,2,0
2020-04-29,CN,中国,500000,重庆市,5002f0,万盛经开区,1,0,1,0
2020-04-29,CN,中国,510000,四川省,,,561,0,558,3
2020-04-29,CN,中国,510000,四川省,5100y0,境外输入,0,0,0,0
2020-04-29,CN,中国,510000,四川省,510100,成都市,166,0,163,3
2020-04-29,CN,中国,510000,四川省,510300,自贡市,9,0,9,0
2020-04-29,CN,中国,510000,四川省,510400,攀枝花市,16,0,16,0
2020-04-29,CN,中国,510000,四川省,510500,泸州市,24,0,24,0
2020-04-29,CN,中国,510000,四川省,510600,德阳市,18,0,18,0
2020-04-29,CN,中国,510000,四川省,510700,绵阳市,22,0,22,0
2020-04-29,CN,中国,510000,四川省,510800,广元市,6,0,6,0
2020-04-29,CN,中国,510000,四川省,510900,遂宁市,17,0,17,0
2020-04-29,CN,中国,510000,四川省,511000,内江市,22,0,22,0
2020-04-29,CN,中国,510000,四川省,511100,乐山市,3,0,3,0
2020-04-29,CN,中国,510000,四川省,511300,南充市,39,0,39,0
2020-04-29,CN,中国,510000,四川省,511400,眉山市,8,0,8,0
2020-04-29,CN,中国,510000,四川省,511500,宜宾市,12,0,12,0
2020-04-29,CN,中国,510000,四川省,511600,广安市,30,0,30,0
2020-04-29,CN,中国,510000,四川省,511700,达州市,42,0,42,0
2020-04-29,CN,中国,510000,四川省,511800,雅安市,7,0,7,0
2020-04-29,CN,中国,510000,四川省,511900,巴中市,24,0,24,0
2020-04-29,CN,中国,510000,四川省,512000,资阳市,4,0,4,0
2020-04-29,CN,中国,510000,四川省,513200,阿坝藏族羌族自治州,1,0,1,0
2020-04-29,CN,中国,510000,四川省,513300,甘孜藏族自治州,78,0,78,0
2020-04-29,CN,中国,510000,四川省,513400,凉山彝族自治州,13,0,13,0
2020-04-29,CN,中国,520000,贵州省,,,147,0,145,2
2020-04-29,CN,中国,520000,贵州省,5200y0,境外输入,1,0,1,0
2020-04-29,CN,中国,520000,贵州省,520100,贵阳市,36,0,35,1
2020-04-29,CN,中国,520000,贵州省,520200,六盘水市,10,0,9,1
2020-04-29,CN,中国,520000,贵州省,520300,遵义市,32,0,32,0
2020-04-29,CN,中国,520000,贵州省,520400,安顺市,4,0,4,0
2020-04-29,CN,中国,520000,贵州省,520500,毕节市,23,0,23,0
2020-04-29,CN,中国,520000,贵州省,520600,铜仁市,10,0,10,0
2020-04-29,CN,中国,520000,贵州省,522300,黔西南布依族苗族自治州,4,0,4,0
2020-04-29,CN,中国,520000,贵州省,522600,黔东南苗族侗族自治州,10,0,10,0
2020-04-29,CN,中国,520000,贵州省,522700,黔南布依族苗族自治州,17,0,17,0
2020-04-29,CN,中国,530000,云南省,,,185,0,181,2
2020-04-29,CN,中国,530000,云南省,5300y0,境外输入,11,0,9,0
2020-04-29,CN,中国,530000,云南省,530100,昆明市,53,0,53,0
2020-04-29,CN,中国,530000,云南省,530300,曲靖市,13,0,13,0
2020-04-29,CN,中国,530000,云南省,530400,玉溪市,14,0,13,1
2020-04-29,CN,中国,530000,云南省,530500,保山市,9,0,9,0
2020-04-29,CN,中国,530000,云南省,530600,昭通市,25,0,25,0
2020-04-29,CN,中国,530000,云南省,530700,丽江市,7,0,7,0
2020-04-29,CN,中国,530000,云南省,530800,普洱市,4,0,4,0
2020-04-29,CN,中国,530000,云南省,530900,临沧市,1,0,1,0
2020-04-29,CN,中国,530000,云南省,532300,楚雄彝族自治州,4,0,4,0
2020-04-29,CN,中国,530000,云南省,532500,红河哈尼族彝族自治州,9,0,9,0
2020-04-29,CN,中国,530000,云南省,532600,文山壮族苗族自治州,2,0,2,0
2020-04-29,CN,中国,530000,云南省,532800,西双版纳傣族自治州,15,0,14,1
2020-04-29,CN,中国,530000,云南省,532900,大理白族自治州,13,0,13,0
2020-04-29,CN,中国,530000,云南省,533100,德宏傣族景颇族自治州,5,0,5,0
2020-04-29,CN,中国,530000,云南省,533300,怒江傈僳族自治州,0,0,0,0
2020-04-29,CN,中国,530000,云南省,533400,迪庆藏族自治州,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,,,1,0,1,0
2020-04-29,CN,中国,540000,西藏自治区,5400y0,境外输入,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,540100,拉萨市,1,0,1,0
2020-04-29,CN,中国,540000,西藏自治区,540200,日喀则市,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,540300,昌都市,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,540400,林芝市,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,540500,山南市,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,542400,那曲,0,0,0,0
2020-04-29,CN,中国,540000,西藏自治区,542500,阿里地区,0,0,0,0
2020-04-29,CN,中国,610000,陕西省,,,306,0,253,3
2020-04-29,CN,中国,610000,陕西省,6100y0,境外输入,61,0,11,0
2020-04-29,CN,中国,610000,陕西省,610100,西安市,120,0,117,3
2020-04-29,CN,中国,610000,陕西省,610200,铜川市,8,0,8,0
2020-04-29,CN,中国,610000,陕西省,610300,宝鸡市,13,0,13,0
2020-04-29,CN,中国,610000,陕西省,610400,咸阳市,17,0,17,0
2020-04-29,CN,中国,610000,陕西省,610500,渭南市,15,0,15,0
2020-04-29,CN,中国,610000,陕西省,610600,延安市,8,0,8,0
2020-04-29,CN,中国,610000,陕西省,610700,汉中市,26,0,26,0
2020-04-29,CN,中国,610000,陕西省,610800,榆林市,3,0,3,0
2020-04-29,CN,中国,610000,陕西省,610900,安康市,26,0,26,0
2020-04-29,CN,中国,610000,陕西省,610d12,杨凌示范区,1,0,1,0
2020-04-29,CN,中国,610000,陕西省,611000,商洛市,7,0,7,0
2020-04-29,CN,中国,610000,陕西省,715400,韩城,1,0,1,0
2020-04-29,CN,中国,620000,甘肃省,,,139,0,137,2
2020-04-29,CN,中国,620000,甘肃省,6200y0,境外输入,47,0,47,0
2020-04-29,CN,中国,620000,甘肃省,620100,兰州市,37,0,35,2
2020-04-29,CN,中国,620000,甘肃省,620200,嘉峪关市,0,0,0,0
2020-04-29,CN,中国,620000,甘肃省,620300,金昌市,1,0,1,0
2020-04-29,CN,中国,620000,甘肃省,620400,白银市,4,0,4,0
2020-04-29,CN,中国,620000,甘肃省,620500,天水市,12,0,12,0
2020-04-29,CN,中国,620000,甘肃省,620600,武威市,0,0,0,0
2020-04-29,CN,中国,620000,甘肃省,620700,张掖市,2,0,2,0
2020-04-29,CN,中国,620000,甘肃省,620800,平凉市,9,0,9,0
2020-04-29,CN,中国,620000,甘肃省,620900,酒泉市,0,0,0,0
2020-04-29,CN,中国,620000,甘肃省,621000,庆阳市,3,0,3,0
2020-04-29,CN,中国,620000,甘肃省,621100,定西市,9,0,9,0
2020-04-29,CN,中国,620000,甘肃省,621200,陇南市,4,0,4,0
2020-04-29,CN,中国,620000,甘肃省,622900,临夏回族自治州,3,0,3,0
2020-04-29,CN,中国,620000,甘肃省,623000,甘南藏族自治州,8,0,8,0
2020-04-29,CN,中国,630000,青海省,,,18,0,18,0
2020-04-29,CN,中国,630000,青海省,6300y0,境外输入,0,0,0,0
2020-04-29,CN,中国,630000,青海省,630100,西宁市,15,0,15,0
2020-04-29,CN,中国,630000,青海省,630200,海东市,0,0,0,0
2020-04-29,CN,中国,630000,青海省,632200,海北藏族自治州,3,0,3,0
2020-04-29,CN,中国,630000,青海省,632300,黄南藏族自治州,0,0,0,0
2020-04-29,CN,中国,630000,青海省,632500,海南藏族自治州,0,0,0,0
2020-04-29,CN,中国,630000,青海省,632600,果洛藏族自治州,0,0,0,0
2020-04-29,CN,中国,630000,青海省,632700,玉树藏族自治州,0,0,0,0
2020-04-29,CN,中国,630000,青海省,632800,海西蒙古族藏族自治州,0,0,0,0
2020-04-29,CN,中国,640000,宁夏回族自治区,,,75,0,75,0
2020-04-29,CN,中国,640000,宁夏回族自治区,6400xz,宁东管委会,1,0,1,0
2020-04-29,CN,中国,640000,宁夏回族自治区,6400y0,境外输入,0,0,0,0
2020-04-29,CN,中国,640000,宁夏回族自治区,640100,银川市,36,0,36,0
2020-04-29,CN,中国,640000,宁夏回族自治区,640200,石嘴山市,1,0,1,0
2020-04-29,CN,中国,640000,宁夏回族自治区,640300,吴忠市,28,0,28,0
2020-04-29,CN,中国,640000,宁夏回族自治区,640400,固原市,5,0,5,0
2020-04-29,CN,中国,640000,宁夏回族自治区,640500,中卫市,4,0,4,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,,,76,0,73,3
2020-04-29,CN,中国,650000,新疆维吾尔自治区,6500x1,第九师,4,0,3,1
2020-04-29,CN,中国,650000,新疆维吾尔自治区,6500x2,第七师,1,0,1,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,6500y0,境外输入,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650100,乌鲁木齐市,23,0,23,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650200,克拉玛依市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650400,吐鲁番市,3,0,3,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650500,哈密市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650d84,第十二师,3,0,3,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,650ee6,第四师,10,0,9,1
2020-04-29,CN,中国,650000,新疆维吾尔自治区,652300,昌吉回族自治州,4,0,4,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,652700,博尔塔拉蒙古自治州,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,3,0,3,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,652900,阿克苏地区,1,0,1,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,653000,克孜勒苏柯尔克孜自治州,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,653100,喀什地区,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,653200,和田地区,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,654000,伊犁哈萨克自治州,18,0,18,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,654200,塔城地区,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,654300,阿勒泰地区,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659001,石河子市,4,0,3,1
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659002,阿拉尔市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659003,图木舒克市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659004,五家渠市,2,0,2,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659005,北屯市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659006,铁门关市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659007,双河市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659008,可克达拉市,0,0,0,0
2020-04-29,CN,中国,650000,新疆维吾尔自治区,659009,昆玉市,0,0,0,0
2020-04-29,CN,中国,710000,台湾省,,,429,0,311,6
2020-04-29,CN,中国,710000,台湾省,710000,台湾省,429,0,311,6
2020-04-29,CN,中国,810000,香港特别行政区,,,1037,0,830,4
2020-04-29,CN,中国,810000,香港特别行政区,810000,香港特别行政区,1037,0,830,4
2020-04-29,CN,中国,820000,澳门特别行政区,,,45,0,33,0
2020-04-29,CN,中国,820000,澳门特别行政区,820000,澳门特别行政区,45,0,33,0
2020-04-29,CO,哥伦比亚,,,,,5949,0,1268,269
2020-04-29,CR,哥斯达黎加,,,,,705,0,306,6
2020-04-29,CU,古巴,,,,,1437,0,575,58
2020-04-29,CV,佛得角,,,,,114,0,2,1
2020-04-29,CY,塞浦路斯,,,,,837,0,148,15
2020-04-29,CZ,捷克,,,,,7504,0,2948,227
2020-04-29,DE,德国,,,,,160479,0,126346,6395
2020-04-29,DJ,吉布提,,,,,1077,0,599,2
2020-04-29,DK,丹麦,,,,,9049,0,6313,434
2020-04-29,DM,多米尼克,,,,,16,0,13,0
2020-04-29,DO,多米尼加,,,,,6416,0,1165,286
2020-04-29,DZ,阿尔及利亚,,,,,3649,0,1651,437
2020-04-29,EC,厄瓜多尔,,,,,24258,0,1557,837
2020-04-29,EE,爱沙尼亚,,,,,1666,0,240,50
2020-04-29,EG,埃及,,,,,5042,0,1304,359
2020-04-29,ER,厄立特里亚,,,,,39,0,19,0
2020-04-29,ES,西班牙,,,,,236108,0,108947,24275
2020-04-29,ET,埃塞俄比亚,,,,,130,0,58,3
2020-04-29,FI,芬兰,,,,,4906,0,2800,199
2020-04-29,FJ,斐济,,,,,18,0,12,0
2020-04-29,FO,法罗群岛,,,,,187,0,178,0
2020-04-29,FR,法国,,,,,169052,0,46394,23694
2020-04-29,GA,加蓬,,,,,238,0,53,3
2020-04-29,GB,英国,,,,,162350,0,1918,21745
2020-04-29,GD,格林纳达,,,,,19,0,10,0
2020-04-29,GE,格鲁吉亚,,,,,517,0,168,6
2020-04-29,GF,法属圭亚那,,,,,125,0,93,1
2020-04-29,GH,加纳,,,,,1671,0,188,16
2020-04-29,GI,直布罗陀,,,,,141,0,131,1
2020-04-29,GL,格陵兰,,,,,11,0,11,0
2020-04-29,GM,冈比亚,,,,,10,0,8,1
2020-04-29,GN,几内亚,,,,,1240,0,269,7
2020-04-29,GP,瓜德罗普,,,,,149,0,82,12
2020-04-29,GQ,赤道几内亚,,,,,315,0,9,1
2020-04-29,GR,希腊,,,,,2566,0,577,138
2020-04-29,GT,危地马拉,,,,,557,0,62,16
2020-04-29,GU,关岛,,,,,141,0,97,5
2020-04-29,GW,几内亚比绍,,,,,73,0,18,1
2020-04-29,GY,圭亚那,,,,,74,0,15,8
2020-04-29,HN,洪都拉斯,,,,,738,0,79,66
2020-04-29,HR,克罗地亚,,,,,2062,0,1288,67
2020-04-29,HT,海地,,,,,76,0,8,6
2020-04-29,HU,匈牙利,,,,,2727,0,536,300
2020-04-29,ID,印度尼西亚,,,,,9771,0,1391,784
2020-04-29,IE,爱尔兰,,,,,19877,0,9233,1159
2020-04-29,IL,以色列,,,,,15782,0,7929,212
2020-04-29,IN,印度,,,,,31787,0,7796,1008
2020-04-29,IQ,伊拉克,,,,,1928,0,1319,90
2020-04-29,IR,伊朗,,,,,93657,0,73791,5957
2020-04-29,IS,冰岛,,,,,1797,0,1656,10
2020-04-29,IT,意大利,,,,,201505,0,68941,27359
2020-04-29,JM,牙买加,,,,,381,0,29,7
2020-04-29,JO,约旦,,,,,449,0,348,8
2020-04-29,JP,日本,,,,,14116,0,3187,435
2020-04-29,KE,肯尼亚,,,,,384,0,129,14
2020-04-29,KG,吉尔吉斯斯坦,,,,,729,0,437,8
2020-04-29,KH,柬埔寨,,,,,122,0,119,0
2020-04-29,KN,圣基茨和尼维斯,,,,,15,0,4,0
2020-04-29,KR,韩国,,,,,10761,0,8922,246
2020-04-29,KW,科威特,,,,,3740,0,1389,24
2020-04-29,KY,开曼群岛,,,,,70,0,10,1
2020-04-29,KZ,哈萨克斯坦,,,,,3105,0,798,25
2020-04-29,LA,老挝,,,,,19,0,7,0
2020-04-29,LB,黎巴嫩,,,,,721,0,150,24
2020-04-29,LC,圣卢西亚,,,,,15,0,15,0
2020-04-29,LI,列支敦士登,,,,,82,0,55,1
2020-04-29,LK,斯里兰卡,,,,,622,0,134,7
2020-04-29,LR,利比里亚,,,,,141,0,45,16
2020-04-29,LT,立陶宛,,,,,1375,0,563,45
2020-04-29,LU,卢森堡,,,,,3741,0,3123,89
2020-04-29,LV,拉脱维亚,,,,,849,0,348,15
2020-04-29,LY,利比亚,,,,,61,0,18,2
2020-04-29,MA,摩洛哥,,,,,4289,0,890,167
2020-04-29,MC,摩纳哥,,,,,95,0,42,4
2020-04-29,MD,摩尔多瓦,,,,,3638,0,975,107
2020-04-29,ME,黑山,,,,,321,0,199,7
2020-04-29,MG,马达加斯加,,,,,128,0,82,0
2020-04-29,MK,北马其顿,,,,,1442,0,627,73
2020-04-29,ML,马里,,,,,424,0,122,24
2020-04-29,MM,缅甸,,,,,150,0,16,6
2020-04-29,MQ,马提尼克,,,,,175,0,77,14
2020-04-29,MS,蒙特塞拉特,,,,,11,0,2,1
2020-04-29,MT,马耳他,,,,,463,0,339,4
2020-04-29,MU,毛里求斯,,,,,334,0,303,10
2020-04-29,MV,马尔代夫,,,,,256,0,17,0
2020-04-29,MW,马拉维,,,,,36,0,5,3
2020-04-29,MX,墨西哥,,,,,16752,0,11423,1569
2020-04-29,MY,马来西亚,,,,,5945,0,4087,100
2020-04-29,MZ,莫桑比克,,,,,76,0,12,0
2020-04-29,NC,新喀里多尼亚,,,,,18,0,17,0
2020-04-29,NE,尼日尔,,,,,709,0,403,31
2020-04-29,NG,尼日利亚,,,,,1532,0,255,44
2020-04-29,NI,尼加拉瓜,,,,,13,0,7,3
2020-04-29,NL,荷兰,,,,,38802,0,322,4711
2020-04-29,NO,挪威,,,,,7619,0,32,206
2020-04-29,NP,尼泊尔,,,,,57,0,16,0
2020-04-29,NZ,新西兰,,,,,1474,0,1229,19
2020-04-29,OM,阿曼,,,,,2274,0,364,10
2020-04-29,PA,巴拿马,,,,,6200,0,484,176
2020-04-29,PE,秘鲁,,,,,31190,0,9179,854
2020-04-29,PF,法属波利尼西亚,,,,,58,0,49,0
2020-04-29,PG,巴布亚新几内亚,,,,,8,0,0,0
2020-04-29,PH,菲律宾,,,,,8212,0,1023,558
2020-04-29,PK,巴基斯坦,,,,,15289,0,3425,335
2020-04-29,PL,波兰,,,,,12415,0,3025,606
2020-04-29,PM,圣皮埃尔和密克隆,,,,,1,0,0,0
2020-04-29,PR,波多黎各,,,,,1416,0,0,77
2020-04-29,PS,巴勒斯坦,,,,,343,0,83,2
2020-04-29,PT,葡萄牙,,,,,24505,0,1470,973
2020-04-29,PY,巴拉圭,,,,,239,0,102,9
2020-04-29,QA,卡塔尔,,,,,12564,0,1243,10
2020-04-29,RE,留尼汪,,,,,418,0,300,0
2020-04-29,RO,罗马尼亚,,,,,11978,0,3569,681
2020-04-29,RS,塞尔维亚,,,,,8724,0,1292,173
2020-04-29,RU,俄罗斯,,,,,99399,0,10286,972
2020-04-29,RW,卢旺达,,,,,212,0,95,0
2020-04-29,SA,沙特阿拉伯,,,,,21402,0,2953,157
2020-04-29,SC,塞舌尔,,,,,11,0,6,0
2020-04-29,SD,苏丹,,,,,318,0,31,25
2020-04-29,SE,瑞典,,,,,20302,0,1005,2462
2020-04-29,SG,新加坡,,,,,15641,0,1128,14
2020-04-29,SI,斯洛文尼亚,,,,,1418,0,230,89
2020-04-29,SK,斯洛伐克,,,,,1391,0,484,22
2020-04-29,SL,塞拉利昂,,,,,104,0,12,4
2020-04-29,SM,圣马力诺,,,,,563,0,69,41
2020-04-29,SN,塞内加尔,,,,,882,0,315,9
2020-04-29,SO,索马里,,,,,528,0,19,28
2020-04-29,SR,苏里南,,,,,10,0,7,1
2020-04-29,SS,南苏丹,,,,,34,0,0,0
2020-04-29,ST,圣多美和普林西比,,,,,8,0,4,0
2020-04-29,SV,萨尔瓦多,,,,,377,0,106,9
2020-04-29,SY,叙利亚,,,,,43,0,21,3
2020-04-29,SZ,斯威士兰,,,,,71,0,10,1
2020-04-29,TC,特克斯和凯科斯群岛,,,,,12,0,5,1
2020-04-29,TD,乍得,,,,,52,0,19,2
2020-04-29,TG,多哥,,,,,99,0,63,6
2020-04-29,TH,泰国,,,,,2947,0,2665,54
2020-04-29,TL,东帝汶,,,,,24,0,6,0
2020-04-29,TN,突尼斯,,,,,975,0,279,40
2020-04-29,TR,土耳其,,,,,114653,0,38809,2992
2020-04-29,TT,特立尼达和多巴哥,,,,,116,0,59,8
2020-04-29,TZ,坦桑尼亚,,,,,480,0,167,16
2020-04-29,UA,乌克兰,,,,,9866,0,1103,250
2020-04-29,UG,乌干达,,,,,79,0,52,0
2020-04-29,US,美国,,,,,1036417,0,143098,59284
2020-04-29,UY,乌拉圭,,,,,625,0,394,15
2020-04-29,UZ,乌兹别克斯坦,,,,,1969,0,1055,8
2020-04-29,VA,梵蒂冈,,,,,10,0,2,0
2020-04-29,VC,圣文森特和格林纳丁斯,,,,,15,0,8,0
2020-04-29,VE,委内瑞拉,,,,,329,0,142,10
2020-04-29,VG,英属维尔京群岛,,,,,6,0,3,1
2020-04-29,VI,美属维尔京群岛,,,,,55,0,46,3
2020-04-29,VN,越南,,,,,270,0,225,0
2020-04-29,YE,也门,,,,,1,0,1,0
2020-04-29,YT,马约特,,,,,460,0,235,4
2020-04-29,ZA,南非,,,,,4996,0,2073,93
2020-04-29,ZM,赞比亚,,,,,97,0,54,3
2020-04-29,ZW,津巴布韦,,,,,32,0,5,4
2020-04-29,,纳米比亚,,,,,16,0,8,0
