date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,青海省,630000,,,18,,3,
2020-02-05,中国,CN,青海省,630000,西宁市,630100,15,,,
2020-02-05,中国,CN,青海省,630000,海北藏族自治州,632200,3,,,
