date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,吉林省,220000,,,59,69,2,
2020-02-05,中国,CN,吉林省,220000,长春市,220100,28,,1,
2020-02-05,中国,CN,吉林省,220000,吉林市,220200,4,,1,
2020-02-05,中国,CN,吉林省,220000,四平市,220300,9,,,
2020-02-05,中国,CN,吉林省,220000,公主岭市,220381,4,,,
2020-02-05,中国,CN,吉林省,220000,辽源市,220400,5,,,
2020-02-05,中国,CN,吉林省,220000,通化市,220500,1,,,
2020-02-05,中国,CN,吉林省,220000,松原市,220700,2,,,
2020-02-05,中国,CN,吉林省,220000,延边朝鲜族自治州,222400,4,,,
