date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-31,中国,CN,湖南省,430000,,,389,,3,
2020-01-31,中国,CN,湖南省,430000,长沙市,430100,86,,1,
2020-01-31,中国,CN,湖南省,430000,株洲市,430200,22,,,
2020-01-31,中国,CN,湖南省,430000,湘潭市,430300,13,,,
2020-01-31,中国,CN,湖南省,430000,衡阳市,430400,26,,,
2020-01-31,中国,CN,湖南省,430000,邵阳市,430500,41,,,
2020-01-31,中国,CN,湖南省,430000,岳阳市,430600,45,,,
2020-01-31,中国,CN,湖南省,430000,常德市,430700,39,,,
2020-01-31,中国,CN,湖南省,430000,张家界市,430800,2,,,
2020-01-31,中国,CN,湖南省,430000,益阳市,430900,24,,,
2020-01-31,中国,CN,湖南省,430000,郴州市,431000,13,,1,
2020-01-31,中国,CN,湖南省,430000,永州市,431100,18,,,
2020-01-31,中国,CN,湖南省,430000,怀化市,431200,28,,1,
2020-01-31,中国,CN,湖南省,430000,娄底市,431300,26,,,
2020-01-31,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,6,,,
