date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-04,中国,CN,河北省,130000,,,135,117,4,1
2020-02-04,中国,CN,河北省,130000,石家庄市,130100,21,33,1,
2020-02-04,中国,CN,河北省,130000,唐山市,130200,12,2,,
2020-02-04,中国,CN,河北省,130000,秦皇岛市,130300,3,4,,
2020-02-04,中国,CN,河北省,130000,邯郸市,130400,14,2,,
2020-02-04,中国,CN,河北省,130000,邢台市,130500,16,5,,
2020-02-04,中国,CN,河北省,130000,保定市,130600,17,,2,
2020-02-04,中国,CN,河北省,130000,定州市,130682,,2,,
2020-02-04,中国,CN,河北省,130000,张家口市,130700,10,2,,
2020-02-04,中国,CN,河北省,130000,承德市,130800,4,,,
2020-02-04,中国,CN,河北省,130000,沧州市,130900,20,6,,1
2020-02-04,中国,CN,河北省,130000,廊坊市,131000,13,,1,
2020-02-04,中国,CN,河北省,130000,衡水市,131100,5,2,,
