date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-04,中国,CN,湖南省,430000,,,661,,35,
2020-02-04,中国,CN,湖南省,430000,长沙市,430100,164,,6,
2020-02-04,中国,CN,湖南省,430000,株洲市,430200,38,,2,
2020-02-04,中国,CN,湖南省,430000,湘潭市,430300,23,,4,
2020-02-04,中国,CN,湖南省,430000,衡阳市,430400,39,,5,
2020-02-04,中国,CN,湖南省,430000,邵阳市,430500,68,,2,
2020-02-04,中国,CN,湖南省,430000,岳阳市,430600,89,,,
2020-02-04,中国,CN,湖南省,430000,常德市,430700,56,,3,
2020-02-04,中国,CN,湖南省,430000,张家界市,430800,3,,,
2020-02-04,中国,CN,湖南省,430000,益阳市,430900,40,,1,
2020-02-04,中国,CN,湖南省,430000,郴州市,431000,24,,1,
2020-02-04,中国,CN,湖南省,430000,永州市,431100,30,,5,
2020-02-04,中国,CN,湖南省,430000,怀化市,431200,35,,2,
2020-02-04,中国,CN,湖南省,430000,娄底市,431300,45,,3,
2020-02-04,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,7,,1,
