date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-24,中国,CN,湖北省,420000,,,729,,32,39
2020-01-24,中国,CN,湖北省,420000,武汉市,420100,572,,,38
2020-01-24,中国,CN,湖北省,420000,十堰市,420300,5,,,
2020-01-24,中国,CN,湖北省,420000,宜昌市,420500,1,,,1
2020-01-24,中国,CN,湖北省,420000,鄂州市,420700,1,,,
2020-01-24,中国,CN,湖北省,420000,荆门市,420800,21,,,
2020-01-24,中国,CN,湖北省,420000,孝感市,420900,26,,,
2020-01-24,中国,CN,湖北省,420000,荆州市,421000,10,,,
2020-01-24,中国,CN,湖北省,420000,黄冈市,421100,64,,,
2020-01-24,中国,CN,湖北省,420000,随州市,421300,5,,,
2020-01-24,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,11,,,
2020-01-24,中国,CN,湖北省,420000,仙桃市,429004,10,,,
2020-01-24,中国,CN,湖北省,420000,天门市,429006,3,,,
