date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-25,澳大利亚,AU,,,,,1,,,
2020-01-25,中国,CN,,,,,1975,2684,49,56
2020-01-25,中国,CN,台湾省,710000,,,3,,,
2020-01-25,中国,CN,香港特别行政区,810000,,,5,,,
2020-01-25,中国,CN,澳门特别行政区,820000,,,2,,,
2020-01-25,法国,FR,,,,,3,,,
2020-01-25,日本,JP,,,,,2,,1,
2020-01-25,韩国,KR,,,,,2,,,
2020-01-25,马来西亚,MY,,,,,3,,,
2020-01-25,尼泊尔,NP,,,,,1,,,
2020-01-25,新加坡,SG,,,,,3,,,
2020-01-25,泰国,TH,,,,,4,,2,
2020-01-25,美国,US,,,,,2,,,
2020-01-25,越南,VN,,,,,2,,,
