date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-06,中国,CN,浙江省,330000,,,1006,,98,
2020-02-06,中国,CN,浙江省,330000,杭州市,330100,156,,16,
2020-02-06,中国,CN,浙江省,330000,宁波市,330200,136,,9,
2020-02-06,中国,CN,浙江省,330000,温州市,330300,421,,36,
2020-02-06,中国,CN,浙江省,330000,嘉兴市,330400,35,,1,
2020-02-06,中国,CN,浙江省,330000,湖州市,330500,9,,1,
2020-02-06,中国,CN,浙江省,330000,绍兴市,330600,34,,3,
2020-02-06,中国,CN,浙江省,330000,金华市,330700,48,,9,
2020-02-06,中国,CN,浙江省,330000,衢州市,330800,15,,2,
2020-02-06,中国,CN,浙江省,330000,舟山市,330900,7,,4,
2020-02-06,中国,CN,浙江省,330000,台州市,331000,129,,14,
2020-02-06,中国,CN,浙江省,330000,丽水市,331100,16,,3,
