date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-29,中国,CN,北京市,110000,,,114,,4,1
2020-01-29,中国,CN,北京市,110000,外地来京,,11,,,
2020-01-29,中国,CN,北京市,110000,东城区,110101,2,,,
2020-01-29,中国,CN,北京市,110000,西城区,110102,12,,,
2020-01-29,中国,CN,北京市,110000,朝阳区,110105,21,,,
2020-01-29,中国,CN,北京市,110000,丰台区,110106,11,,,
2020-01-29,中国,CN,北京市,110000,石景山区,110107,2,,,
2020-01-29,中国,CN,北京市,110000,海淀区,110108,24,,,
2020-01-29,中国,CN,北京市,110000,门头沟区,110109,1,,,
2020-01-29,中国,CN,北京市,110000,通州区,110112,8,,,
2020-01-29,中国,CN,北京市,110000,顺义区,110113,2,,,
2020-01-29,中国,CN,北京市,110000,昌平区,110114,9,,,
2020-01-29,中国,CN,北京市,110000,大兴区,110115,10,,,
2020-01-29,中国,CN,北京市,110000,怀柔区,110116,1,,,
