date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-01,中国,CN,山东省,370000,,,225,81,5,
2020-02-01,中国,CN,山东省,370000,济南市,370100,19,16,,
2020-02-01,中国,CN,山东省,370000,青岛市,370200,22,27,1,
2020-02-01,中国,CN,山东省,370000,淄博市,370300,12,1,,
2020-02-01,中国,CN,山东省,370000,枣庄市,370400,14,2,,
2020-02-01,中国,CN,山东省,370000,烟台市,370600,20,0,,
2020-02-01,中国,CN,山东省,370000,潍坊市,370700,10,2,,
2020-02-01,中国,CN,山东省,370000,济宁市,370800,14,4,,
2020-02-01,中国,CN,山东省,370000,泰安市,370900,9,8,,
2020-02-01,中国,CN,山东省,370000,威海市,371000,24,0,,
2020-02-01,中国,CN,山东省,370000,日照市,371100,11,0,,
2020-02-01,中国,CN,山东省,370000,临沂市,371300,24,7,,
2020-02-01,中国,CN,山东省,370000,德州市,371400,19,6,1,
2020-02-01,中国,CN,山东省,370000,聊城市,371500,9,5,,
2020-02-01,中国,CN,山东省,370000,滨州市,371600,10,0,,
2020-02-01,中国,CN,山东省,370000,菏泽市,371700,8,3,,
