date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-21,中国,CN,,,,,440,37,25,9
2020-01-21,中国,CN,北京市,110000,,,10,,,
2020-01-21,中国,CN,天津市,120000,,,2,,,
2020-01-21,中国,CN,山西省,140000,,,,1,,
2020-01-21,中国,CN,吉林省,220000,,,,1,,
2020-01-21,中国,CN,黑龙江省,230000,,,,1,,
2020-01-21,中国,CN,上海市,310000,,,9,10,,
2020-01-21,中国,CN,浙江省,330000,,,5,10,,
2020-01-21,中国,CN,安徽省,340000,,,,3,,
2020-01-21,中国,CN,江西省,360000,,,2,,,
2020-01-21,中国,CN,山东省,370000,,,1,,,
2020-01-21,中国,CN,河南省,410000,,,1,,,
2020-01-21,中国,CN,湖北省,420000,,,375,,,9
2020-01-21,中国,CN,湖南省,430000,,,1,,,
2020-01-21,中国,CN,广东省,440000,,,26,1,,
2020-01-21,中国,CN,广西壮族自治区,450000,,,,2,,
2020-01-21,中国,CN,海南省,460000,,,,1,,
2020-01-21,中国,CN,重庆市,500000,,,5,,,
2020-01-21,中国,CN,四川省,510000,,,2,5,,
2020-01-21,中国,CN,贵州省,520000,,,,1,,
2020-01-21,中国,CN,云南省,530000,,,1,,,
2020-01-21,中国,CN,宁夏回族自治区,640000,,,,1,,
2020-01-21,日本,JP,,,,,1,,,
2020-01-21,韩国,KR,,,,,1,,,
2020-01-21,泰国,TH,,,,,3,,,
