date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-24,中国,CN,广西壮族自治区,450000,,,23,,,
2020-01-24,中国,CN,广西壮族自治区,450000,柳州市,450200,3,,,
2020-01-24,中国,CN,广西壮族自治区,450000,桂林市,450300,6,,,
2020-01-24,中国,CN,广西壮族自治区,450000,梧州市,450400,1,,,
2020-01-24,中国,CN,广西壮族自治区,450000,北海市,450500,6,,,
2020-01-24,中国,CN,广西壮族自治区,450000,防城港市,450600,2,,,
2020-01-24,中国,CN,广西壮族自治区,450000,玉林市,450900,1,,,
2020-01-24,中国,CN,广西壮族自治区,450000,百色市,451000,1,,,
2020-01-24,中国,CN,广西壮族自治区,450000,河池市,451200,3,,,
