date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-04,中国,CN,江苏省,320000,,,341,,13,
2020-02-04,中国,CN,江苏省,320000,南京市,320100,47,,4,
2020-02-04,中国,CN,江苏省,320000,无锡市,320200,26,,1,
2020-02-04,中国,CN,江苏省,320000,徐州市,320300,45,,,
2020-02-04,中国,CN,江苏省,320000,常州市,320400,24,,2,
2020-02-04,中国,CN,江苏省,320000,苏州市,320500,55,,3,
2020-02-04,中国,CN,江苏省,320000,苏州市,320500,2,,3,
2020-02-04,中国,CN,江苏省,320000,南通市,320600,25,,,
2020-02-04,中国,CN,江苏省,320000,南通市,320600,1,,,
2020-02-04,中国,CN,江苏省,320000,连云港市,320700,20,,1,
2020-02-04,中国,CN,江苏省,320000,淮安市,320800,26,,1,
2020-02-04,中国,CN,江苏省,320000,盐城市,320900,15,,,
2020-02-04,中国,CN,江苏省,320000,扬州市,321000,15,,,
2020-02-04,中国,CN,江苏省,320000,镇江市,321100,6,,,
2020-02-04,中国,CN,江苏省,320000,泰州市,321200,26,,1,
2020-02-04,中国,CN,江苏省,320000,宿迁市,321300,11,,,
