date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-04,中国,CN,湖北省,420000,,,16678,,520,479
2020-02-04,中国,CN,湖北省,420000,武汉市,420100,8351,,,362
2020-02-04,中国,CN,湖北省,420000,黄石市,420200,509,,,2
2020-02-04,中国,CN,湖北省,420000,十堰市,420300,318,,,
2020-02-04,中国,CN,湖北省,420000,宜昌市,420500,496,,,4
2020-02-04,中国,CN,湖北省,420000,襄阳市,420600,735,,,2
2020-02-04,中国,CN,湖北省,420000,鄂州市,420700,382,,,18
2020-02-04,中国,CN,湖北省,420000,荆门市,420800,422,,,16
2020-02-04,中国,CN,湖北省,420000,孝感市,420900,1462,,,18
2020-02-04,中国,CN,湖北省,420000,荆州市,421000,713,,,9
2020-02-04,中国,CN,湖北省,420000,黄冈市,421100,1645,,,25
2020-02-04,中国,CN,湖北省,420000,咸宁市,421200,384,,,
2020-02-04,中国,CN,湖北省,420000,随州市,421300,706,,,8
2020-02-04,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,138,,,
2020-02-04,中国,CN,湖北省,420000,仙桃市,429004,225,,,4
2020-02-04,中国,CN,湖北省,420000,潜江市,429005,54,,,1
2020-02-04,中国,CN,湖北省,420000,天门市,429006,128,,,10
2020-02-04,中国,CN,湖北省,420000,神农架林区,429021,10,,,
