date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-27,中国,CN,辽宁省,210000,,,27,,,
2020-01-27,中国,CN,辽宁省,210000,沈阳市,210100,7,,,
2020-01-27,中国,CN,辽宁省,210000,大连市,210200,5,,,
2020-01-27,中国,CN,辽宁省,210000,本溪市,210500,2,,,
2020-01-27,中国,CN,辽宁省,210000,丹东市,210600,4,,,
2020-01-27,中国,CN,辽宁省,210000,营口市,210800,1,,,
2020-01-27,中国,CN,辽宁省,210000,盘锦市,211100,2,,,
2020-01-27,中国,CN,辽宁省,210000,铁岭市,211200,2,,,
2020-01-27,中国,CN,辽宁省,210000,朝阳市,211300,2,,,
2020-01-27,中国,CN,辽宁省,210000,葫芦岛市,211400,2,,,
