date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-01,中国,CN,天津市,120000,,,41,,,
2020-02-01,中国,CN,天津市,120000,外地来津,,4,,,
2020-02-01,中国,CN,天津市,120000,和平区,120101,3,,,
2020-02-01,中国,CN,天津市,120000,河东区,120102,6,,,
2020-02-01,中国,CN,天津市,120000,河西区,120103,3,,,
2020-02-01,中国,CN,天津市,120000,南开区,120104,2,,,
2020-02-01,中国,CN,天津市,120000,河北区,120105,9,,,
2020-02-01,中国,CN,天津市,120000,红桥区,120106,2,,,
2020-02-01,中国,CN,天津市,120000,东丽区,120110,3,,,
2020-02-01,中国,CN,天津市,120000,西青区,120111,2,,,
2020-02-01,中国,CN,天津市,120000,宝坻区,120115,3,,,
2020-02-01,中国,CN,天津市,120000,滨海新区,120116,2,,,
2020-02-01,中国,CN,天津市,120000,宁河区,120117,2,,,
