date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-27,中国,CN,河北省,130000,,,33,54,,1
2020-01-27,中国,CN,河北省,130000,石家庄市,130100,9,24,,
2020-01-27,中国,CN,河北省,130000,唐山市,130200,1,2,,
2020-01-27,中国,CN,河北省,130000,邯郸市,130400,4,,,
2020-01-27,中国,CN,河北省,130000,邢台市,130500,2,1,,
2020-01-27,中国,CN,河北省,130000,保定市,130600,3,3,,
2020-01-27,中国,CN,河北省,130000,张家口市,130700,,3,,
2020-01-27,中国,CN,河北省,130000,承德市,130800,1,,,
2020-01-27,中国,CN,河北省,130000,沧州市,130900,5,3,,1
2020-01-27,中国,CN,河北省,130000,廊坊市,131000,6,1,,
2020-01-27,中国,CN,河北省,130000,衡水市,131100,2,1,,
