date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-31,中国,CN,福建省,350000,,,144,111,,
2020-01-31,中国,CN,福建省,350000,福州市,350100,39,38,,
2020-01-31,中国,CN,福建省,350000,平潭县,350128,,3,,
2020-01-31,中国,CN,福建省,350000,厦门市,350200,17,7,,
2020-01-31,中国,CN,福建省,350000,莆田市,350300,25,21,,
2020-01-31,中国,CN,福建省,350000,三明市,350400,10,12,,
2020-01-31,中国,CN,福建省,350000,泉州市,350500,24,7,,
2020-01-31,中国,CN,福建省,350000,漳州市,350600,11,5,,
2020-01-31,中国,CN,福建省,350000,南平市,350700,8,13,,
2020-01-31,中国,CN,福建省,350000,龙岩市,350800,1,4,,
2020-01-31,中国,CN,福建省,350000,宁德市,350900,9,1,,
