date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-22,中国,CN,北京市,110000,,,14,,,
2020-01-22,中国,CN,北京市,110000,武汉来京,,2,,,
2020-01-22,中国,CN,北京市,110000,西城区,110102,2,,,
2020-01-22,中国,CN,北京市,110000,朝阳区,110105,1,,,
2020-01-22,中国,CN,北京市,110000,丰台区,110106,1,,,
2020-01-22,中国,CN,北京市,110000,石景山区,110107,1,,,
2020-01-22,中国,CN,北京市,110000,海淀区,110108,2,,,
2020-01-22,中国,CN,北京市,110000,通州区,110112,1,,,
2020-01-22,中国,CN,北京市,110000,昌平区,110114,2,,,
2020-01-22,中国,CN,北京市,110000,大兴区,110115,2,,,
