date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,山东省,370000,,,343,85,18,
2020-02-05,中国,CN,山东省,370000,济南市,370100,33,19,0,
2020-02-05,中国,CN,山东省,370000,青岛市,370200,41,28,3,
2020-02-05,中国,CN,山东省,370000,淄博市,370300,14,1,0,
2020-02-05,中国,CN,山东省,370000,枣庄市,370400,17,1,0,
2020-02-05,中国,CN,山东省,370000,烟台市,370600,29,0,0,
2020-02-05,中国,CN,山东省,370000,潍坊市,370700,21,4,0,
2020-02-05,中国,CN,山东省,370000,济宁市,370800,32,4,3,
2020-02-05,中国,CN,山东省,370000,泰安市,370900,18,8,1,
2020-02-05,中国,CN,山东省,370000,威海市,371000,28,0,5,
2020-02-05,中国,CN,山东省,370000,日照市,371100,14,0,0,
2020-02-05,中国,CN,山东省,370000,临沂市,371300,32,5,1,
2020-02-05,中国,CN,山东省,370000,德州市,371400,26,8,1,
2020-02-05,中国,CN,山东省,370000,聊城市,371500,15,7,0,
2020-02-05,中国,CN,山东省,370000,滨州市,371600,11,0,2,
2020-02-05,中国,CN,山东省,370000,菏泽市,371700,12,0,2,
