date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-06,中国,CN,北京市,110000,,,297,157,33,1
2020-02-06,中国,CN,北京市,110000,外地来京,,24,,,
2020-02-06,中国,CN,北京市,110000,东城区,110101,7,,,
2020-02-06,中国,CN,北京市,110000,西城区,110102,36,,,
2020-02-06,中国,CN,北京市,110000,朝阳区,110105,51,,,
2020-02-06,中国,CN,北京市,110000,丰台区,110106,22,,,
2020-02-06,中国,CN,北京市,110000,石景山区,110107,13,,,
2020-02-06,中国,CN,北京市,110000,海淀区,110108,47,,,
2020-02-06,中国,CN,北京市,110000,门头沟区,110109,3,,,
2020-02-06,中国,CN,北京市,110000,房山区,110111,13,,,
2020-02-06,中国,CN,北京市,110000,通州区,110112,14,,,
2020-02-06,中国,CN,北京市,110000,顺义区,110113,8,,,
2020-02-06,中国,CN,北京市,110000,昌平区,110114,17,,,
2020-02-06,中国,CN,北京市,110000,大兴区,110115,34,,,
2020-02-06,中国,CN,北京市,110000,怀柔区,110116,7,,,
2020-02-06,中国,CN,北京市,110000,延庆区,110119,1,,,
