date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-24,中国,CN,四川省,510000,,,28,,,
2020-01-24,中国,CN,四川省,510000,成都市,510100,16,,,
2020-01-24,中国,CN,四川省,510000,自贡市,510300,1,,,
2020-01-24,中国,CN,四川省,510000,泸州市,510500,1,,,
2020-01-24,中国,CN,四川省,510000,德阳市,510600,1,,,
2020-01-24,中国,CN,四川省,510000,绵阳市,510700,2,,,
2020-01-24,中国,CN,四川省,510000,遂宁市,510900,2,,,
2020-01-24,中国,CN,四川省,510000,内江市,511000,1,,,
2020-01-24,中国,CN,四川省,510000,广安市,511600,2,,,
2020-01-24,中国,CN,四川省,510000,达州市,511700,1,,,
2020-01-24,中国,CN,四川省,510000,雅安市,511800,1,,,
