date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-24,中国,CN,安徽省,340000,,,39,,,
2020-01-24,中国,CN,安徽省,340000,合肥市,340100,10,,,
2020-01-24,中国,CN,安徽省,340000,芜湖市,340200,1,,,
2020-01-24,中国,CN,安徽省,340000,蚌埠市,340300,1,,,
2020-01-24,中国,CN,安徽省,340000,马鞍山市,340500,4,,,
2020-01-24,中国,CN,安徽省,340000,铜陵市,340700,3,,,
2020-01-24,中国,CN,安徽省,340000,安庆市,340800,4,,,
2020-01-24,中国,CN,安徽省,340000,滁州市,341100,2,,,
2020-01-24,中国,CN,安徽省,340000,阜阳市,341200,7,,,
2020-01-24,中国,CN,安徽省,340000,六安市,341500,2,,,
2020-01-24,中国,CN,安徽省,340000,亳州市,341600,4,,,
2020-01-24,中国,CN,安徽省,340000,池州市,341700,1,,,
