date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-26,中国,CN,浙江省,330000,,,128,,1,
2020-01-26,中国,CN,浙江省,330000,杭州市,330100,27,,,
2020-01-26,中国,CN,浙江省,330000,宁波市,330200,13,,,
2020-01-26,中国,CN,浙江省,330000,温州市,330300,32,,1,
2020-01-26,中国,CN,浙江省,330000,嘉兴市,330400,8,,,
2020-01-26,中国,CN,浙江省,330000,湖州市,330500,3,,,
2020-01-26,中国,CN,浙江省,330000,绍兴市,330600,6,,,
2020-01-26,中国,CN,浙江省,330000,金华市,330700,5,,,
2020-01-26,中国,CN,浙江省,330000,衢州市,330800,5,,,
2020-01-26,中国,CN,浙江省,330000,舟山市,330900,4,,,
2020-01-26,中国,CN,浙江省,330000,台州市,331000,22,,,
2020-01-26,中国,CN,浙江省,330000,丽水市,331100,3,,,
