date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-22,中国,CN,海南省,460000,,,5,32,,
2020-01-22,中国,CN,海南省,460000,海口市,460100,1,10,,
2020-01-22,中国,CN,海南省,460000,三亚市,460200,2,8,,
2020-01-22,中国,CN,海南省,460000,儋州市,460400,,3,,
2020-01-22,中国,CN,海南省,460000,五指山市,469001,,2,,
2020-01-22,中国,CN,海南省,460000,琼海市,469002,,1,,
2020-01-22,中国,CN,海南省,460000,文昌市,469005,,1,,
2020-01-22,中国,CN,海南省,460000,万宁市,469006,1,1,,
2020-01-22,中国,CN,海南省,460000,东方市,469007,,1,,
2020-01-22,中国,CN,海南省,460000,临高县,469024,1,2,,
2020-01-22,中国,CN,海南省,460000,昌江黎族自治县,469026,,2,,
2020-01-22,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,,1,,
