date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-31,中国,CN,甘肃省,620000,,,35,,,
2020-01-31,中国,CN,甘肃省,620000,兰州市,620100,20,,,
2020-01-31,中国,CN,甘肃省,620000,金昌市,620300,1,,,
2020-01-31,中国,CN,甘肃省,620000,白银市,620400,1,,,
2020-01-31,中国,CN,甘肃省,620000,天水市,620500,3,,,
2020-01-31,中国,CN,甘肃省,620000,张掖市,620700,2,,,
2020-01-31,中国,CN,甘肃省,620000,平凉市,620800,1,,,
2020-01-31,中国,CN,甘肃省,620000,定西市,621100,2,,,
2020-01-31,中国,CN,甘肃省,620000,陇南市,621200,3,,,
2020-01-31,中国,CN,甘肃省,620000,临夏回族自治州,622900,2,,,
