date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-02-05,中国,CN,福建省,350000,,,215,78,11,
2020-02-05,中国,CN,福建省,350000,福州市,350100,56,24,,
2020-02-05,中国,CN,福建省,350000,平潭县,350128,,2,,
2020-02-05,中国,CN,福建省,350000,厦门市,350200,21,16,,
2020-02-05,中国,CN,福建省,350000,莆田市,350300,42,11,,
2020-02-05,中国,CN,福建省,350000,三明市,350400,11,3,,
2020-02-05,中国,CN,福建省,350000,泉州市,350500,39,6,,
2020-02-05,中国,CN,福建省,350000,漳州市,350600,16,4,,
2020-02-05,中国,CN,福建省,350000,南平市,350700,12,2,,
2020-02-05,中国,CN,福建省,350000,龙岩市,350800,2,8,,
2020-02-05,中国,CN,福建省,350000,宁德市,350900,16,2,,
